CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.02.06.01;Lucros a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.02.06.01;Lucros a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.02.06.02;Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.02.06.02;Receitas a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03;Patrimônio Líquido Consolidado;2216048.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03;Patrimônio Líquido Consolidado;2197142.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.01;Capital Social Realizado;1587985.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.01;Capital Social Realizado;1587985.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02;Reservas de Capital;-82452.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02;Reservas de Capital;-75573.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.04;Opções Outorgadas;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.04;Opções Outorgadas;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.05;Ações em Tesouraria;-49761.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.05;Ações em Tesouraria;-50807.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.07;Reserva de capital;-21348.0000000000;N
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.07;Reserva de capital;-13423.0000000000;N
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.02.08;Gastos com emissão de ações;-11343.0000000000;N
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.02.08;Gastos com emissão de ações;-11343.0000000000;N
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.03;Reservas de Reavaliação;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.03;Reservas de Reavaliação;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04;Reservas de Lucros;612828.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04;Reservas de Lucros;621111.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.01;Reserva Legal;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.01;Reserva Legal;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.02;Reserva Estatutária;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.02;Reserva Estatutária;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.03;Reserva para Contingências;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.03;Reserva para Contingências;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.05;Reserva de Retenção de Lucros;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.08;Dividendo Adicional Proposto;196476.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.08;Dividendo Adicional Proposto;256223.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.09;Ações em Tesouraria;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.09;Ações em Tesouraria;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.04.10;Reservas de Lucros;416352.0000000000;N
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.04.10;Reservas de Lucros;364888.0000000000;N
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.05;Lucros/Prejuízos Acumulados;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.07;Ajustes Acumulados de Conversão;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.08;Outros Resultados Abrangentes;97687.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.08;Outros Resultados Abrangentes;63619.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-06-30;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
07.628.528/0001-59;2023-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-06-30;2.03.09;Participação dos Acionistas Não Controladores;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2;Passivo Total;58575598.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2;Passivo Total;82183546.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01;Passivo Circulante;22435496.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01;Passivo Circulante;25775573.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.01;Obrigações Sociais e Trabalhistas;688882.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.01;Obrigações Sociais e Trabalhistas;950698.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.01.01;Obrigações Sociais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.01.02;Obrigações Trabalhistas;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.02;Fornecedores;7529094.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.02;Fornecedores;9378688.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.02.01;Fornecedores Nacionais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.02.01;Fornecedores Nacionais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.02.02;Fornecedores Estrangeiros;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.03;Obrigações Fiscais;396473.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.03;Obrigações Fiscais;180171.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.03.01;Obrigações Fiscais Federais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.03.01;Obrigações Fiscais Federais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.03.03;Obrigações Fiscais Municipais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.03.03;Obrigações Fiscais Municipais;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.04;Empréstimos e Financiamentos;1139072.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.04;Empréstimos e Financiamentos;1677472.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.04.01;Empréstimos e Financiamentos;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.04.01;Empréstimos e Financiamentos;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.04.01.01;Em Moeda Nacional;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.04.02;Debêntures;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.04.02;Debêntures;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.04.03;Financiamento por Arrendamento;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.05;Outras Obrigações;12681975.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.05;Outras Obrigações;13588544.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.05.01;Passivos com Partes Relacionadas;2616003.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.05.01;Passivos com Partes Relacionadas;1262744.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2023-03-31;2.01.05.01.01;Débitos com Coligadas;0.0000000000;S
08.070.508/0001-78;2023-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2022-03-31;2.01.05.01.03;Débitos com Controladores;0.0000000000;S
